,unnamed:_0,unnamed:_0.1,adj_close,close,date,high,low,open,volume,est_N4
1937,1937,1937,183.6399994,183.6399994,2017-09-13,184.5,182.5500031,184.07000730000001,4320300,186.51999665000002
1938,1938,1938,182.63000490000002,182.63000490000002,2017-09-14,185.28999330000002,182.07000730000001,183.25,4510700,188.00499725
1939,1939,1939,182.3500061,182.3500061,2017-09-15,184.92999269999999,181.42999269999999,182.7299957,5591700,183.58000185
1940,1940,1940,184.61999509999998,184.61999509999998,2017-09-18,185.4499969,182.7299957,183.6100006,5359600,181.0900116
1941,1941,1941,185.67999269999999,185.67999269999999,2017-09-19,186.2299957,184.16999819999998,184.9799957,4982100,183.97499844999996
1942,1942,1942,185.5099945,185.5099945,2017-09-20,186.5,183.1999969,186.1000061,4625000,186.67498779999994
1943,1943,1943,188.77999880000002,188.77999880000002,2017-09-21,189.9499969,184.5099945,185.82000730000001,7148100,187.1749878
1944,1944,1944,187.3500061,187.3500061,2017-09-22,189.8500061,186.3899994,188.3999939,5464300,189.22499850000003
1945,1945,1945,178.5500031,178.5500031,2017-09-25,186.5500031,177.6999969,186.46000669999998,9367200,188.90000915000005
1946,1946,1946,179.38000490000002,179.38000490000002,2017-09-26,180.9499969,176.5500031,180.6999969,5602500,179.47000889999998
1947,1947,1947,181.97000119999998,181.97000119999998,2017-09-27,183.33999630000002,180.6999969,181.0099945,5710500,174.26500705
1948,1948,1948,180.6999969,180.6999969,2017-09-28,181.9499969,179.3600006,181.25,4077000,177.98500059999998
1949,1949,1949,181.3500061,181.3500061,2017-09-29,182.8999939,180.6499939,180.7299957,4227900,182.40999595
1950,1950,1950,177.0099945,177.0099945,2017-10-02,182.8000031,176.58000180000002,182.1100006,7342000,182.01000209999998
1951,1951,1951,179.1900024,179.1900024,2017-10-03,179.6999969,177.5500031,177.6499939,3956900,176.69999695000004
1952,1952,1952,184.4499969,184.4499969,2017-10-04,186.6999969,181.25,181.41000369999998,9235900,177.3450012
1953,1953,1953,194.3899994,194.3899994,2017-10-05,194.4900055,184.4900055,185.6499939,19412700,183.36999505
1954,1954,1954,198.0200043,198.0200043,2017-10-06,198.91999819999998,192.0500031,194.3000031,15348400,198.11000059999998
1955,1955,1955,196.86999509999998,196.86999509999998,2017-10-09,199.3999939,196.5599976,199.1000061,6971700,205.6200028
1956,1956,1956,195.08000180000002,195.08000180000002,2017-10-10,198.3000031,192.1000061,197.8500061,6233800,203.6549988
1957,1957,1957,194.9499969,194.9499969,2017-10-11,196.22000119999998,193.8099976,195.57000730000001,6450200,196.31999965
1958,1958,1958,195.8600006,195.8600006,2017-10-12,198.61999509999998,194.71000669999998,196.75,7753300,193.47999564999998
1959,1959,1959,199.4900055,199.4900055,2017-10-13,200.82000730000001,197.1900024,199.6999969,12081300,194.90000150000003
1960,1960,1960,202.67999269999999,202.67999269999999,2017-10-16,202.83000180000002,197.8600006,201.9499969,22105400,199.88000490000002
1961,1961,1961,199.4799957,199.4799957,2017-10-17,204.38000490000002,197.7700043,200.1100006,23900100,204.949997
1962,1962,1962,195.53999330000002,195.53999330000002,2017-10-18,200.0099945,194.25,199.9900055,11198900,202.88999174999998
1963,1963,1963,195.13000490000002,195.13000490000002,2017-10-19,195.25,191.16000369999998,193.0099945,7034600,195.53498840000003
1964,1964,1964,194.16000369999998,194.16000369999998,2017-10-20,196.38000490000002,193.7700043,195.8999939,5995600,191.56000520000003
1965,1965,1965,192.47000119999998,192.47000119999998,2017-10-23,194.8999939,191.02999880000002,194.16999819999998,6980000,191.98500829999998
1966,1966,1966,196.0200043,196.0200043,2017-10-24,196.7400055,191.3999939,192.75,7069100,191.78000639999993
1967,1967,1967,193.7700043,193.7700043,2017-10-25,197.0599976,193.0099945,195.38000490000002,5315300,194.69000244999998
1968,1968,1968,195.21000669999998,195.21000669999998,2017-10-26,197.6100006,194.08000180000002,194.66000369999998,5185800,194.70000460000003
1969,1969,1969,199.53999330000002,199.53999330000002,2017-10-27,200.6499939,196.22000119999998,197.1999969,8128600,195.86000825
1970,1970,1970,198.36999509999998,198.36999509999998,2017-10-30,201.1000061,197.07000730000001,199.61999509999998,5439600,199.13499449999998
1971,1971,1971,196.42999269999999,196.42999269999999,2017-10-31,198.58999630000002,195.22000119999998,198.21000669999998,5518600,201.2549896
1972,1972,1972,198.0,198.0,2017-11-01,199.1999969,196.0,197.2400055,5017400,198.00998689999997
1973,1973,1973,199.32000730000001,199.32000730000001,2017-11-02,199.4400024,197.08999630000002,197.4499969,3606300,196.44499969999995
1974,1974,1974,200.0099945,200.0099945,2017-11-03,200.5500031,197.9900055,199.8000031,3678800,199.13500975000002
1975,1975,1975,200.13000490000002,200.13000490000002,2017-11-06,202.4799957,198.08999630000002,200.0,5846600,201.45500180000002
1976,1976,1976,195.8899994,195.8899994,2017-11-07,200.6100006,194.8000031,200.0,6468000,201.13500215000002
1977,1977,1977,196.4400024,196.4400024,2017-11-08,197.08999630000002,194.7400055,196.0,4237400,196.29499819999998
1978,1978,1978,193.8999939,193.8999939,2017-11-09,194.4900055,190.8099976,194.46000669999998,5979900,194.38000485
1979,1979,1979,192.0200043,192.0200043,2017-11-10,192.58999630000002,189.5,191.6100006,6622200,192.05499265
1980,1980,1980,195.08000180000002,195.08000180000002,2017-11-13,196.0500031,191.0,191.11999509999998,4607000,191.02500155
1981,1981,1981,195.71000669999998,195.71000669999998,2017-11-14,195.88000490000002,193.0,193.6399994,3450500,192.87000275000003
1982,1982,1982,192.11999509999998,192.11999509999998,2017-11-15,195.41999819999998,191.52999880000002,194.53999330000002,4203100,196.30001065
1983,1983,1983,195.5099945,195.5099945,2017-11-16,197.6999969,193.75,194.33000180000002,5678400,193.96499629999997
1984,1984,1984,193.1999969,193.1999969,2017-11-17,195.9499969,192.6499939,195.7400055,3906300,194.02999114999997
1985,1985,1985,194.1000061,194.1000061,2017-11-20,194.32000730000001,191.8999939,193.3000031,3827500,193.0999908
1986,1986,1986,196.2299957,196.2299957,2017-11-21,197.5200043,194.97000119999998,195.03999330000002,4787300,194.64000700000003
1987,1987,1987,196.32000730000001,196.32000730000001,2017-11-22,196.75,193.63000490000002,196.58000180000002,5895400,195.5250015
1988,1988,1988,195.75,195.75,2017-11-24,196.8999939,195.33000180000002,196.6499939,2160500,197.8350067
1989,1989,1989,195.0500031,195.0500031,2017-11-27,195.8500061,194.0,195.5599976,3210100,196.8600006
1990,1990,1990,199.17999269999999,199.17999269999999,2017-11-28,199.67999269999999,194.0099945,195.33999630000002,6981100,194.81000525000002
1991,1991,1991,188.1499939,188.1499939,2017-11-29,199.02999880000002,184.32000730000001,198.91000369999998,14202700,198.5449906
1992,1992,1992,187.58000180000002,187.58000180000002,2017-11-30,190.8600006,186.67999269999999,190.3099976,6630100,189.86499025
1993,1993,1993,186.82000730000001,186.82000730000001,2017-12-01,189.8000031,185.0,186.9900055,6219500,184.12999720000002
1994,1994,1994,184.03999330000002,184.03999330000002,2017-12-04,189.72000119999998,178.38000490000002,189.3600006,9069800,181.02001185000003
1995,1995,1995,184.21000669999998,184.21000669999998,2017-12-05,188.1399994,181.1900024,183.5,5783700,183.37500000000003
1996,1996,1996,185.3000031,185.3000031,2017-12-06,186.4799957,182.88000490000002,183.38000490000002,5490100,182.44000244999998
1997,1997,1997,185.1999969,185.1999969,2017-12-07,187.33999630000002,183.22000119999998,185.71000669999998,4659500,183.9950028
1998,1998,1998,188.53999330000002,188.53999330000002,2017-12-08,189.41999819999998,186.3000031,186.5,4987300,185.8300018
1999,1999,1999,186.22000119999998,186.22000119999998,2017-12-11,189.41999819999998,185.91000369999998,187.8500061,5298600,189.03498840000003
2000,2000,2000,185.7299957,185.7299957,2017-12-12,187.8500061,184.82000730000001,186.0099945,4265900,187.8399963
2001,2001,2001,187.8600006,187.8600006,2017-12-13,188.6900024,185.41000369999998,186.1000061,4710000,186.23999785
2002,2002,2002,189.5599976,189.5599976,2017-12-14,192.6399994,187.1999969,187.9799957,7792800,186.4550018
2003,2003,2003,190.11999509999998,190.11999509999998,2017-12-15,191.42999269999999,188.0099945,189.6100006,7285600,190.3799973
2004,2004,2004,190.41999819999998,190.41999819999998,2017-12-18,191.6499939,188.8999939,191.1999969,5011000,192.03499605
2005,2005,2005,187.0200043,187.0200043,2017-12-19,190.3000031,185.75,190.17999269999999,7033000,191.54999544999998
2006,2006,2006,188.82000730000001,188.82000730000001,2017-12-20,189.1100006,185.2599945,187.9400024,6545400,187.4500046
2007,2007,2007,188.61999509999998,188.61999509999998,2017-12-21,190.9499969,187.58000180000002,189.4400024,4729800,187.27001190000004
2008,2008,2008,189.9400024,189.9400024,2017-12-22,190.9499969,186.8000031,188.33000180000002,3878900,187.81999965
2009,2009,2009,187.7599945,187.7599945,2017-12-26,189.9400024,186.3999939,189.77999880000002,3045700,190.7399978
2010,2010,2010,186.2400055,186.2400055,2017-12-27,188.1000061,185.22000119999998,187.8000031,4002100,188.31999205
2011,2011,2011,192.71000669999998,192.71000669999998,2017-12-28,194.4900055,186.8500061,187.17999269999999,10107400,185.8100052
2012,2012,2012,191.96000669999998,191.96000669999998,2017-12-29,193.9499969,191.22000119999998,192.5099945,5187600,190.86000824999996
2013,2013,2013,201.07000730000001,201.07000730000001,2018-01-02,201.6499939,195.41999819999998,196.1000061,10966900,194.43501279999998
2014,2014,2014,205.0500031,205.0500031,2018-01-03,206.21000669999998,201.5,202.0500031,8591400,203.9300079
2015,2015,2015,205.63000490000002,205.63000490000002,2018-01-04,207.0500031,204.0,206.1999969,6029600,209.23000340000004
2016,2016,2016,209.99000550000002,209.99000550000002,2018-01-05,210.0200043,205.58999630000002,207.25,7033200,212.17500310000003
2017,2017,2017,212.0500031,212.0500031,2018-01-08,212.5,208.4400024,210.0200043,5580200,212.27000430000007
2018,2018,2018,209.3099976,209.3099976,2018-01-09,212.9799957,208.58999630000002,212.1100006,6125900,214.5200043
2019,2019,2019,212.5200043,212.5200043,2018-01-10,213.6399994,206.91000369999998,207.57000730000001,5951500,212.5199967
2020,2020,2020,217.24000550000002,217.24000550000002,2018-01-11,217.75,213.35000609999997,214.28999330000002,7659500,212.18000035
2021,2021,2021,221.2299957,221.2299957,2018-01-12,222.5500031,216.0,217.17999269999996,8199400,217.47500610000003
2022,2022,2022,221.5299988,221.5299988,2018-01-16,226.07000730000004,217.1999969,224.24000550000002,13516100,225.19499965
2023,2023,2023,217.5,217.5,2018-01-17,221.14999390000003,216.32000730000004,221.0,9037400,225.88499449999998
2024,2024,2024,220.33000180000002,220.33000180000002,2018-01-18,220.58000180000002,216.5500031,220.3399963,8225300,219.64499665
2025,2025,2025,220.46000669999998,220.46000669999998,2018-01-19,223.49000550000002,218.5,222.75,10548600,218.46500395
2026,2026,2026,227.58000180000002,227.58000180000002,2018-01-22,227.78999330000002,221.1999969,222.0,17703300,219.8600082
2027,2027,2027,250.28999330000002,250.28999330000002,2018-01-23,257.7099915,248.0200043,255.0500031,27705300,229.06000515000002
2028,2028,2028,261.2999878,261.2999878,2018-01-24,261.7099915,249.30999759999997,250.88000490000002,17352400,253.91499330000002
2029,2029,2029,269.7000122,269.7000122,2018-01-25,272.2999878,260.230011,263.0,15336400,276.21498110000005
2030,2030,2030,274.60000610000003,274.60000610000003,2018-01-26,274.60000610000003,268.76000980000003,271.48999019999997,11021800,286.56000520000003
2031,2031,2031,284.5899963,284.5899963,2018-01-29,286.80999760000003,273.92001339999996,274.2000122,17529700,284.30501555000006
2032,2032,2032,278.7999878,278.7999878,2018-01-30,282.730011,272.7000122,277.0,12482900,291.24000545
2033,2033,2033,270.2999878,270.2999878,2018-01-31,282.2900085,269.57998660000004,281.94000239999997,11695100,286.24497985
2034,2034,2034,265.07000730000004,265.07000730000004,2018-02-01,271.9500122,263.3800049,266.4100037,9669000,272.39997865
2035,2035,2035,267.42999269999996,267.42999269999996,2018-02-02,270.61999510000004,262.7099915,263.0,9123600,257.92500305000004
2036,2036,2036,254.25999449999998,254.25999449999998,2018-02-05,267.8999939,250.0299988,262.0,11896100,260.56500245
2037,2037,2037,265.7200012,265.7200012,2018-02-06,266.7000122,245.0,247.6999969,12595800,252.82499694999993
2038,2038,2038,264.5599976,264.5599976,2018-02-07,272.4500122,264.3299866,266.5799866,8981500,260.3149948
2039,2039,2039,250.10000609999997,250.10000609999997,2018-02-08,267.6199951,250.0,267.0799866,9306700,263.70500185000003
2040,2040,2040,249.4700012,249.4700012,2018-02-09,255.8000031,236.1100006,253.85000609999997,16906900,255.25000765
2041,2041,2041,257.9500122,257.9500122,2018-02-12,259.1499939,249.0,252.1399994,8534900,241.66000364999996
2042,2042,2042,258.269989,258.269989,2018-02-13,261.4100037,254.6999969,257.2900085,6855200,250.405014
2043,2043,2043,266.0,266.0,2018-02-14,269.88000489999996,260.3299866,260.4700012,10972000,262.19499205000005
2044,2044,2044,280.269989,280.269989,2018-02-15,280.5,267.6300049,270.0299988,10759700,270.3999939
2045,2045,2045,278.519989,278.519989,2018-02-16,281.9599915,275.69000239999997,278.730011,8312400,284.29498290000004
2046,2046,2046,278.5499878,278.5499878,2018-02-20,285.80999760000003,276.60998539999997,277.73999019999997,7769000,289.51998900000007
2047,2047,2047,281.0400085,281.0400085,2018-02-21,286.64001460000003,280.01000980000003,282.07000730000004,9371100,284.8099823
2048,2048,2048,278.14001460000003,278.14001460000003,2018-02-22,284.5,274.4500122,283.88000489999996,8891500,280.18000789999996
2049,2049,2049,285.92999269999996,285.92999269999996,2018-02-23,286.0,277.80999760000003,281.0,7301800,279.40002435
2050,2050,2050,294.1600037,294.1600037,2018-02-26,295.64999389999997,287.01000980000003,288.75,10268600,285.7250061
2051,2051,2051,290.60998539999997,290.60998539999997,2018-02-27,297.35998539999997,290.5899963,294.769989,9416500,296.6049958
2052,2052,2052,291.38000489999996,291.38000489999996,2018-02-28,295.75,290.7799988,293.10000610000003,7653500,298.61997994999996
2053,2053,2053,290.39001460000003,290.39001460000003,2018-03-01,295.25,283.82998660000004,292.75,11932100,293.72000125
2054,2054,2054,301.0499878,301.0499878,2018-03-02,301.17999269999996,283.230011,284.64999389999997,13345300,289.0000152
2055,2055,2055,315.0,315.0,2018-03-05,316.9100037,297.60000610000003,302.85000610000003,18986100,300.9400024
2056,2056,2056,325.2200012,325.2200012,2018-03-06,325.7900085,316.5,319.88000489999996,18525800,319.83499145
2057,2057,2057,321.1600037,321.1600037,2018-03-07,323.73999019999997,314.5499878,320.0,17132200,337.5249939
2058,2058,2058,317.0,317.0,2018-03-08,322.92001339999996,314.13000489999996,322.2000122,11340100,333.24501040000007
2059,2059,2059,331.44000239999997,331.44000239999997,2018-03-09,331.44000239999997,320.230011,321.32998660000004,14500200,320.08000185000003
2060,2060,2060,321.2999878,321.2999878,2018-03-12,333.980011,318.60000610000003,333.55999760000003,20369200,327.33000179999993
2061,2061,2061,315.88000489999996,315.88000489999996,2018-03-13,325.8399963,313.2799988,323.86999510000004,12917200,326.43998715
2062,2062,2062,321.5499878,321.5499878,2018-03-14,323.88000489999996,317.7000122,318.1600037,10475100,318.02999879999993
2063,2063,2063,321.0899963,321.0899963,2018-03-15,323.39999389999997,318.14001460000003,323.17001339999996,5642900,313.76998905
2064,2064,2064,318.4500122,318.4500122,2018-03-16,324.10998539999997,318.36999510000004,321.42001339999996,7333700,321.2149963
2065,2065,2065,313.480011,313.480011,2018-03-19,317.0,307.3399963,315.7999878,9925200,321.0550079
2066,2066,2066,317.5,317.5,2018-03-20,319.5,312.7999878,313.26000980000003,5991900,311.93002319999994
2067,2067,2067,316.480011,316.480011,2018-03-21,319.39999389999997,314.51000980000003,316.35000610000003,5263900,313.69500735
2068,2068,2068,306.7000122,306.7000122,2018-03-22,314.11999510000004,305.6600037,313.07000730000004,8063300,316.0050049
2069,2069,2069,300.94000239999997,300.94000239999997,2018-03-23,309.36999510000004,300.35998539999997,307.4100037,9529900,308.20001219999995
2070,2070,2070,320.35000610000003,320.35000610000003,2018-03-26,321.0299988,302.0,309.35998539999997,11988300,295.54000849999994
2071,2071,2071,300.69000239999997,300.69000239999997,2018-03-27,322.89999389999997,297.0,322.48999019999997,12068600,312.5800018
2072,2072,2072,285.769989,285.769989,2018-03-28,298.7999878,281.60998539999997,298.39001460000003,18972900,307.51499935
2073,2073,2073,295.35000610000003,295.35000610000003,2018-03-29,295.35000610000003,275.89999389999997,287.0,19145500,285.64498900000007
2074,2074,2074,280.2900085,280.2900085,2018-04-02,292.86999510000004,275.0499878,291.94000239999997,13405800,278.05999755
2075,2075,2075,283.67001339999996,283.67001339999996,2018-04-03,291.25,278.01000980000003,285.4500122,12694900,277.62001035000003
2076,2076,2076,288.94000239999997,288.94000239999997,2018-04-04,290.30999760000003,271.2200012,273.63000489999996,12914000,280.93002314999995
2077,2077,2077,293.9700012,293.9700012,2018-04-05,299.1600037,289.10998539999997,293.14999389999997,10655200,283.10000605
2078,2078,2078,288.85000610000003,288.85000610000003,2018-04-06,298.85000610000003,285.64999389999997,289.10000610000003,11444800,298.29499814999997
2079,2079,2079,289.92999269999996,289.92999269999996,2018-04-09,299.5499878,289.11999510000004,291.769989,9853600,294.00000000000006
2080,2080,2080,298.07000730000004,298.07000730000004,2018-04-10,298.9500122,291.69000239999997,297.67999269999996,10660500,289.88499455
2081,2081,2081,303.67001339999996,303.67001339999996,2018-04-11,311.64001460000003,301.82000730000004,302.88000489999996,14877400,296.05000305
2082,2082,2082,309.25,309.25,2018-04-12,311.13000489999996,306.75,309.7200012,10249400,308.28001399999994
2083,2083,2083,311.64999389999997,311.64999389999997,2018-04-13,317.48999019999997,308.230011,317.2900085,12046600,316.12001035000003
2084,2084,2084,307.7799988,307.7799988,2018-04-16,316.10000610000003,304.0,315.98999019999997,20307900,317.23999025
2085,2085,2085,336.05999760000003,336.05999760000003,2018-04-17,338.61999510000004,323.769989,329.6600037,33866500,311.76998905
2086,2086,2086,334.519989,334.519989,2018-04-18,338.82000730000004,331.10000610000003,336.2999878,11221100,335.324997
2087,2087,2087,332.7000122,332.7000122,2018-04-19,335.30999760000003,326.769989,332.88000489999996,8438800,346.72499085000004
2088,2088,2088,327.769989,327.769989,2018-04-20,336.51000980000003,326.0,332.2200012,9158700,346.07000730000004
2089,2089,2089,318.69000239999997,318.69000239999997,2018-04-23,331.2200012,317.07998660000004,329.14999389999997,8968000,326.0899963
2090,2090,2090,307.019989,307.019989,2018-04-24,320.25,302.30999760000003,319.2200012,13893200,315.3150024
2091,2091,2091,305.76000980000003,305.76000980000003,2018-04-25,309.980011,292.61999510000004,306.36999510000004,14919700,300.01498409999994
2092,2092,2092,313.980011,313.980011,2018-04-26,316.63000489999996,305.57998660000004,310.0,9266700,295.3850098000001
2093,2093,2093,311.76000980000003,311.76000980000003,2018-04-27,317.4500122,306.5,316.25,7074400,307.51501470000005
2094,2094,2094,312.4599915,312.4599915,2018-04-30,317.88000489999996,310.11999510000004,311.07000730000004,6088800,315.2400208
2095,2095,2095,313.2999878,313.2999878,2018-05-01,313.480011,306.69000239999997,310.35998539999997,6036600,315.4599915
2096,2096,2096,313.35998539999997,313.35998539999997,2018-05-02,317.10000610000003,310.39999389999997,311.64999389999997,5697100,312.53997805000006
2097,2097,2097,311.69000239999997,311.69000239999997,2018-05-03,312.5899963,305.730011,312.5899963,6135800,314.1299743999999
2098,2098,2098,320.0899963,320.0899963,2018-05-04,320.980011,307.67001339999996,308.7099915,8209500,312.1399993499999
2099,2099,2099,326.26000980000003,326.26000980000003,2018-05-07,329.019989,319.3399963,321.98999019999997,7117800,319.2850035999999
2100,2100,2100,326.89001460000003,326.89001460000003,2018-05-08,327.35000610000003,323.0499878,325.89999389999997,4735700,329.6250152500001
2101,2101,2101,330.2999878,330.2999878,2018-05-09,331.9500122,327.51000980000003,328.7900085,5633400,334.17501830000003
2102,2102,2102,329.60000610000003,329.60000610000003,2018-05-10,332.05999760000003,327.3399963,331.5,5302300,333.69999695
2103,2103,2103,326.4599915,326.4599915,2018-05-11,331.26000980000003,324.86999510000004,329.64999389999997,4589700,331.61999510000004
2104,2104,2104,328.5299988,328.5299988,2018-05-14,330.5,327.0400085,327.25,4089800,327.81498725
2105,2105,2105,326.13000489999996,326.13000489999996,2018-05-15,326.94000239999997,322.42999269999996,325.94000239999997,4746100,326.61000065
2106,2106,2106,328.19000239999997,328.19000239999997,2018-05-16,329.7200012,325.14001460000003,326.2799988,3671700,325.59500124999994
2107,2107,2107,325.2200012,325.2200012,2018-05-17,330.4500122,323.17001339999996,327.5299988,4935700,328.0250090999999
2108,2108,2108,324.17999269999996,324.17999269999996,2018-05-18,326.42001339999996,322.7999878,324.89999389999997,3577700,325.05000300000006
2109,2109,2109,331.82000730000004,331.82000730000004,2018-05-21,331.88000489999996,325.4500122,327.10998539999997,6657300,323.72499085
2110,2110,2110,331.61999510000004,331.61999510000004,2018-05-22,336.63000489999996,331.14999389999997,334.0499878,5964400,329.81500245000007
2111,2111,2111,344.7200012,344.7200012,2018-05-23,345.0,328.0899963,329.0400085,10001600,334.9199981500001
2112,2112,2112,349.2900085,349.2900085,2018-05-24,354.0,341.11999510000004,344.3399963,14464100,348.4400024000001
2113,2113,2113,351.2900085,351.2900085,2018-05-25,354.35998539999997,348.82998660000004,349.89999389999997,7817400,355.74000545
2114,2114,2114,349.730011,349.730011,2018-05-29,356.10000610000003,346.7099915,351.5,9681000,360.12501519999995
2115,2115,2115,353.5400085,353.5400085,2018-05-30,354.0,349.26000980000003,352.36999510000004,5685500,353.01501465
2116,2116,2116,351.60000610000003,351.60000610000003,2018-05-31,355.5299988,350.2099915,353.7999878,6921700,353.76000975
2117,2117,2117,359.92999269999996,359.92999269999996,2018-06-01,359.98999019999997,352.82000730000004,353.88000489999996,7075200,352.72500610000003
2118,2118,2118,361.80999760000003,361.80999760000003,2018-06-04,363.0,355.51000980000003,362.67999269999996,7643800,360.86499024999995
2119,2119,2119,365.7999878,365.7999878,2018-06-05,369.82998660000004,361.4100037,363.32000730000004,8358000,365.0049897
2120,2120,2120,367.4500122,367.4500122,2018-06-06,369.67999269999996,363.32998660000004,367.7799988,7712300,370.90498355000005
2121,2121,2121,361.39999389999997,361.39999389999997,2018-06-07,368.7000122,357.7999878,368.5400085,8278000,370.38500975000005
2122,2122,2122,360.57000730000004,360.57000730000004,2018-06-08,362.39001460000003,356.25,358.05999760000003,5225700,364.22000119999996
2123,2123,2123,361.4500122,361.4500122,2018-06-11,365.67001339999996,360.9100037,361.88000489999996,4432400,358.37001035000003
2124,2124,2124,363.82998660000004,363.82998660000004,2018-06-12,365.980011,362.0,363.60000610000003,4291000,358.01000975
2125,2125,2125,379.92999269999996,379.92999269999996,2018-06-13,384.25,364.10998539999997,367.5299988,18222800,363.85499575000006
2126,2126,2126,392.86999510000004,392.86999510000004,2018-06-14,395.0299988,383.25,384.269989,14598300,381.55998235
2127,2127,2127,391.980011,391.980011,2018-06-15,398.85998539999997,387.51000980000003,390.7099915,13588100,402.10998535000004
2128,2128,2128,390.39999389999997,390.39999389999997,2018-06-18,393.1600037,386.5,387.7200012,6824800,406.50001524999993
2129,2129,2129,404.980011,404.980011,2018-06-19,405.2900085,388.5,389.5,16697100,396.42500305000004
2130,2130,2130,416.76000980000003,416.76000980000003,2018-06-20,419.4700012,409.60000610000003,415.14999389999997,16494600,403.74501039999996
2131,2131,2131,415.44000239999997,415.44000239999997,2018-06-21,423.2099915,406.36999510000004,421.38000489999996,18389900,423.2600098
2132,2132,2132,411.0899963,411.0899963,2018-06-22,420.5,409.64999389999997,419.98001100000005,10428600,428.62001035
2133,2133,2133,384.480011,384.480011,2018-06-25,405.98999019999997,378.75,404.69000239999997,22490900,416.319992
2134,2134,2134,399.39001460000003,399.39001460000003,2018-06-26,404.7799988,389.0499878,393.2799988,15191200,381.6450042499999
2135,2135,2135,390.39001460000003,390.39001460000003,2018-06-27,411.5899963,390.0,407.55999760000003,16541400,383.91001890000007
2136,2136,2136,395.42001339999996,395.42001339999996,2018-06-28,396.89999389999997,387.10000610000003,395.0,12219900,384.5400237500001
2137,2137,2137,391.42999269999996,391.42999269999996,2018-06-29,401.32998660000004,390.5499878,399.19000239999997,9252500,398.3750152
2138,2138,2138,398.17999269999996,398.17999269999996,2018-07-02,398.38000489999996,380.0,385.4500122,8142500,389.4449920999999
2139,2139,2139,390.519989,390.519989,2018-07-03,399.980011,389.5,399.48999019999997,5280300,398.69998174999995
2140,2140,2140,398.39001460000003,398.39001460000003,2018-07-05,399.23999019999997,390.85998539999997,393.7999878,8448900,391.89997865000004
2141,2141,2141,408.25,408.25,2018-07-06,408.64999389999997,395.519989,397.4500122,8629600,397.93501275000006
2142,2142,2142,418.9700012,418.9700012,2018-07-09,419.11999510000004,411.10000610000003,415.9500122,11127500,408.35501095000006
